id,shape,price,carat,cut,color,clarity,report,type
9265849,10,1910,1.24,4,1,3,3,1
9287525,10,1910,1.19,5,1,4,3,1
9993174,10,1910,1.07,5,2,5,3,1
9263341,10,1910,1.07,5,2,2,3,1
10001221,10,1910,1.04,5,2,4,3,1
9265809,10,1910,1.24,4,1,3,4,1
9288455,10,1910,1.19,4,1,4,3,1
9272975,10,1910,1.19,5,1,4,3,1
10000807,10,1910,1.04,5,2,4,3,1
9993877,10,1910,1.24,4,2,3,3,1
9985052,2,1910,1.03,4,4,3,3,1
9119300,10,1910,1.22,4,2,3,3,1
9418126,10,1910,1.13,4,3,2,3,1
10066701,1,1910,0.91,3,6,4,4,1
10015334,10,1910,1.06,4,1,2,3,1
10044693,10,1910,1.01,4,2,1,3,1
10058443,5,1910,1.12,4,3,2,3,1
10057954,10,1910,1.38,4,2,1,3,1
10042240,8,1910,1.01,4,4,3,3,1
10047464,8,1910,1.01,4,4,3,3,1
9890467,10,1910,1.16,5,2,5,3,1
9891527,10,1910,1.16,4,2,5,3,1
9890826,10,1910,1.04,5,3,4,2,1
9999887,10,1910,1.16,4,2,5,3,1
9959247,6,1910,0.98,4,5,3,4,1
10030560,10,1910,1.39,5,1,3,3,1
9991446,10,1910,1.21,4,2,4,4,1
9264220,10,1910,1.07,4,2,2,3,1
9287094,10,1910,1.19,4,1,4,3,1
9993158,10,1910,1.07,5,2,5,3,1
9859920,10,1910,1.04,5,2,4,3,1
9993193,10,1910,1.07,5,2,5,3,1
9633882,10,1910,1.07,5,2,2,3,1
9274410,10,1910,1.07,5,2,2,3,1
9692304,7,1910,1.01,4,4,3,3,1
9038616,10,1910,1.22,4,2,3,3,1
7691066,10,1920,1.18,4,5,1,3,1
9438731,9,1920,1.08,3,3,5,3,1
9292943,10,1920,1.06,5,6,1,3,1
9692143,8,1920,0.9,4,4,5,3,1
10009024,2,1920,1.0,3,7,2,3,1
9891014,10,1920,1.18,4,2,5,3,1
9275756,7,1920,0.96,4,5,3,4,1
10067619,10,1920,1.03,5,3,4,3,1
9967131,7,1920,1.13,3,3,3,3,1
10030428,10,1920,1.35,4,1,4,3,1
10089955,10,1920,1.04,5,3,4,3,1
10025655,10,1920,1.08,5,2,3,3,1
9807512,10,1920,1.08,5,2,3,3,1
10001189,10,1920,1.08,4,2,3,3,1
10025666,10,1920,1.08,4,2,3,3,1
10025602,10,1920,1.08,5,2,3,3,1
9953945,6,1920,1.15,4,2,6,3,1
9985014,2,1920,1.12,4,5,2,3,1
10051183,10,1920,1.01,4,7,1,3,1
9651123,10,1920,1.01,5,7,1,3,1
9294372,10,1920,1.24,4,1,3,3,1
9293982,10,1920,1.06,5,6,1,3,1
9293674,10,1920,1.01,5,7,1,3,1
10008513,10,1920,1.0,5,7,2,3,1
10008639,10,1920,1.0,5,7,2,3,1
10008445,10,1920,1.0,4,7,2,3,1
10008573,10,1920,1.0,4,7,2,3,1
9852894,10,1920,1.23,3,2,3,3,1
9495502,10,1920,0.95,4,1,1,3,1
9888522,10,1920,1.05,4,3,4,2,1
9889967,10,1920,1.17,5,2,5,3,1
9887710,10,1920,1.18,4,2,5,3,1
9887123,10,1920,1.18,4,2,5,3,1
9560461,10,1920,1.16,4,2,5,4,1
9272339,10,1920,1.08,4,2,2,3,1
10025706,10,1920,1.08,5,2,3,3,1
10025592,10,1920,1.08,5,2,3,3,1
9542867,9,1920,1.08,4,6,2,3,1
9827586,10,1920,1.06,4,6,1,3,1
10071201,10,1920,0.95,4,4,3,4,1
10008646,10,1920,1.0,5,7,2,3,1
10009090,3,1920,1.12,3,6,2,3,1
10034879,8,1920,0.9,5,5,4,3,1
10008782,10,1920,1.0,5,7,2,3,1
10041283,3,1920,1.0,4,7,2,3,1
10041226,3,1920,1.0,4,7,2,3,1
10031802,3,1920,1.0,3,5,3,3,1
9585340,7,1920,1.06,3,2,4,4,1
9276331,7,1920,0.96,4,4,4,4,1
9790722,10,1920,1.13,4,3,3,4,1
9790720,10,1920,1.13,4,3,3,4,1
10000875,10,1920,1.08,5,2,3,3,1
9274742,10,1920,1.08,4,2,3,3,1
9822752,10,1920,1.2,4,1,4,3,1
9288003,10,1920,1.2,4,1,4,3,1
9633702,10,1920,1.08,4,2,2,3,1
9287560,10,1920,1.2,4,1,4,3,1
9287642,10,1920,1.16,4,1,5,3,1
9287655,10,1920,1.08,5,2,2,3,1
9262642,10,1920,1.08,5,2,2,3,1
9272761,10,1920,1.2,5,1,4,3,1
10001305,10,1920,1.08,5,2,3,3,1
9822474,10,1920,1.2,4,1,4,3,1
10019891,10,1920,1.08,4,2,3,3,1
10025781,10,1920,1.21,5,2,4,3,1
10082902,10,1920,1.16,4,2,5,3,1
9477384,10,1920,0.99,3,6,3,3,1
10057460,6,1920,1.28,4,2,4,3,1
8801681,10,1920,1.16,5,2,5,3,1
9739126,10,1920,1.03,4,3,4,3,1
9695962,10,1920,1.13,5,3,3,3,1
9804201,10,1920,1.0,5,5,2,3,1
10015618,10,1920,0.94,4,2,3,3,1
10019436,10,1920,1.03,4,4,3,3,1
10008521,10,1920,1.0,4,7,2,3,1
10008447,10,1920,1.0,4,7,2,3,1
10008696,10,1920,1.0,5,7,2,3,1
10041297,3,1920,1.0,4,7,2,3,1
9891164,10,1920,1.18,4,2,5,3,1
9889032,10,1920,1.05,3,3,4,2,1
9891096,10,1920,1.17,5,2,5,3,1
10075634,10,1920,1.26,4,2,3,3,1
10055227,10,1920,1.35,4,1,4,3,1
9025349,10,1920,1.17,5,4,2,3,1
9288140,10,1920,1.08,5,2,2,3,1
9286703,10,1920,1.2,5,1,4,3,1
9287970,10,1920,1.08,5,2,2,3,1
9612999,10,1920,1.16,4,4,2,3,1
9292908,10,1920,1.07,3,7,1,3,1
9756254,10,1920,1.28,4,4,1,3,1
10009040,10,1920,1.09,5,6,2,3,1
10008640,3,1920,1.12,3,6,2,3,1
10034906,7,1920,1.02,4,6,2,3,1
10008873,10,1920,1.0,5,7,2,3,1
10008840,10,1920,1.0,4,7,2,3,1
10008460,10,1920,1.0,5,7,2,3,1
10009044,10,1920,1.23,5,7,1,3,1
9934984,10,1920,1.16,4,1,4,3,1
10042563,8,1920,1.02,5,4,3,3,1
9981588,6,1920,1.06,3,2,4,3,1
9887257,10,1920,1.17,4,2,5,3,1
9887893,10,1920,1.05,5,3,4,2,1
9890592,10,1920,1.18,4,2,5,3,1
9998801,10,1920,1.17,5,2,5,3,1
9891293,10,1920,1.17,4,2,5,3,1
10083217,8,1920,0.93,5,4,6,3,1
10055276,10,1920,1.35,4,1,4,3,1
9807511,10,1920,1.08,5,2,3,3,1
9633899,10,1920,1.08,4,2,2,3,1
9287980,10,1920,1.08,5,2,2,3,1
9287336,10,1920,1.2,5,1,4,3,1
9272301,10,1920,1.08,5,2,2,3,1
9287200,10,1920,1.08,5,2,2,3,1
9272639,10,1920,1.08,5,2,2,3,1
9287124,10,1920,1.2,4,1,4,3,1
9287112,10,1920,1.08,5,2,3,3,1
9807483,10,1920,1.08,4,2,3,3,1
9287544,10,1920,1.08,5,2,2,3,1
9822895,10,1920,1.2,4,1,4,3,1
9822848,10,1920,1.2,4,1,4,3,1
9288010,10,1920,1.08,5,2,2,3,1
9273545,10,1920,1.08,4,2,3,3,1
9264495,10,1920,1.2,5,1,4,3,1
9561279,10,1920,1.16,4,4,2,3,1
10054904,10,1930,1.43,4,1,2,3,1
9524445,10,1930,1.11,5,4,1,3,1
9294543,10,1930,1.08,1,7,1,3,1
10060766,10,1930,1.51,4,1,1,3,1
9852908,10,1930,1.02,4,3,4,3,1
9500274,1,1930,1.0,3,5,3,3,1
10042179,8,1930,1.08,4,3,4,3,1
10031252,3,1930,1.01,4,7,2,3,1
10031514,8,1930,1.08,4,3,4,3,1
10034185,8,1930,1.08,5,3,4,3,1
10050564,2,1930,1.18,5,5,2,3,1
8859285,10,1930,1.17,4,2,5,2,1
8859309,10,1930,1.17,5,2,5,2,1
8859353,10,1930,1.17,4,2,5,2,1
9803866,7,1930,0.96,4,4,5,3,1
10055246,10,1930,1.22,4,2,4,3,1
10055388,10,1930,1.22,4,2,4,3,1
10001230,10,1930,1.09,4,2,3,3,1
10025596,10,1930,1.09,4,2,3,3,1
10001097,10,1930,1.09,5,2,3,3,1
9993054,10,1930,1.08,5,2,5,3,1
10000826,10,1930,1.05,5,2,4,3,1
9993128,10,1930,1.08,5,2,5,3,1
10026032,10,1930,1.26,5,2,3,3,1
9938029,10,1930,1.22,4,2,4,3,1
9956099,10,1930,1.15,5,3,3,2,1
9956040,10,1930,1.15,5,3,3,2,1
9956313,10,1930,1.15,5,3,3,2,1
9276599,10,1930,1.01,3,5,2,4,1
10068978,3,1930,1.12,5,3,3,3,1
10059831,5,1930,1.14,5,3,2,3,1
10068917,5,1930,1.32,4,1,3,3,1
10008670,10,1930,1.1,5,6,2,3,1
10008866,10,1930,1.1,5,6,2,3,1
10008655,10,1930,1.1,5,6,2,3,1
9500483,2,1930,1.17,3,5,2,3,1
9500411,2,1930,1.0,3,5,3,3,1
10041798,10,1930,1.0,4,4,3,3,1
10041973,10,1930,1.0,5,4,3,3,1
10041824,10,1930,1.0,5,4,3,3,1
9276960,7,1930,0.96,3,4,5,4,1
10067993,8,1930,1.04,4,4,3,4,1
10071932,7,1930,1.12,3,3,4,3,1
9273503,10,1930,1.09,4,2,3,3,1
10025575,10,1930,1.09,4,2,3,3,1
10000567,10,1930,1.05,4,2,4,3,1
10025617,10,1930,1.09,4,2,3,3,1
10000731,10,1930,1.05,4,2,4,3,1
9883330,10,1930,1.09,5,2,3,3,1
10001250,10,1930,1.05,4,2,4,3,1
9934514,10,1930,1.22,4,2,4,3,1
10083192,10,1930,1.11,5,5,2,3,1
10076405,8,1930,0.95,4,4,5,3,1
10030558,10,1930,1.43,5,1,2,3,1
10008512,10,1930,1.1,5,6,2,3,1
10008624,2,1930,1.13,2,6,2,3,1
9500430,1,1930,1.0,3,5,3,3,1
10042410,10,1930,1.0,5,4,3,3,1
10041937,10,1930,1.0,4,4,3,3,1
9891022,10,1930,1.19,4,2,5,2,1
9891852,10,1930,1.19,5,2,5,2,1
9730060,6,1930,0.96,4,4,5,4,1
10055161,10,1930,1.22,4,2,4,3,1
9272172,10,1930,1.09,5,2,3,3,1
10025598,10,1930,1.09,4,2,3,3,1
10001237,10,1930,1.05,4,2,4,3,1
10025727,10,1930,1.09,5,2,3,3,1
9700525,10,1930,1.09,4,2,3,3,1
10025565,10,1930,1.09,5,2,3,3,1
9921342,10,1930,1.0,3,5,3,3,1
8623014,6,1930,0.81,5,6,4,3,1
9955758,6,1930,1.05,3,3,6,3,1
9962806,10,1930,1.06,4,3,3,3,1
10015197,10,1930,1.07,4,2,1,3,1
8777633,1,1930,1.21,3,4,2,3,1
9937739,10,1930,0.91,5,4,3,3,1
10042321,8,1930,1.08,4,3,4,3,1
10033005,8,1930,1.1,5,2,5,3,1
10044063,10,1930,1.04,4,3,4,4,1
9906133,7,1930,1.04,3,3,6,4,1
10082030,6,1930,1.0,4,7,2,3,1
10047729,10,1930,1.3,4,2,2,3,1
9266119,10,1930,1.09,5,2,3,3,1
9575255,10,1930,1.09,5,2,3,3,1
9993159,10,1930,1.08,4,2,5,3,1
10000728,10,1930,1.05,5,2,4,3,1
10000696,10,1930,1.05,4,2,4,3,1
9915482,10,1930,0.92,5,6,4,3,1
10000818,10,1930,1.09,5,2,3,3,1
10000839,10,1930,1.05,5,2,4,3,1
9993320,10,1930,1.27,4,3,2,3,1
10042900,10,1930,1.04,4,3,4,3,1
10076310,10,1930,1.14,5,3,3,3,1
9956162,10,1930,1.15,5,3,3,2,1
9293033,10,1930,1.13,4,6,1,3,1
9934593,10,1930,1.03,4,4,3,3,1
9915705,10,1930,1.03,4,4,3,3,1
10041793,10,1930,1.0,5,4,3,3,1
10034018,10,1930,1.0,5,4,3,3,1
10033695,3,1930,1.01,4,7,2,3,1
10033113,10,1930,1.0,5,4,3,3,1
10031908,7,1930,1.02,4,4,3,3,1
10031563,10,1930,1.0,4,4,3,3,1
9888755,10,1930,1.19,5,2,5,2,1
9888808,10,1930,1.19,5,2,5,2,1
9891259,10,1930,1.19,5,2,5,2,1
9888008,10,1930,1.19,5,2,5,2,1
9709069,6,1930,0.96,2,4,5,3,1
10081989,10,1930,1.29,5,4,1,3,1
10071929,10,1930,0.9,3,5,5,3,1
10055201,10,1930,1.22,4,2,4,3,1
10030440,10,1930,1.36,5,1,4,3,1
9993155,10,1930,1.08,5,2,5,3,1
10000689,10,1930,1.09,5,2,3,3,1
10001241,10,1930,1.05,5,2,4,3,1
10000699,10,1930,1.05,5,2,4,3,1
9287793,10,1930,1.09,4,2,3,3,1
9993148,10,1930,1.08,5,2,5,3,1
10001056,10,1930,1.05,5,2,4,3,1
9287492,10,1930,1.09,4,2,3,3,1
10025937,10,1930,1.22,5,2,4,3,1
9756707,10,1940,1.02,5,7,1,3,1
9294425,10,1940,1.14,4,6,1,3,1
9292876,10,1940,1.07,5,6,1,3,1
10009008,10,1940,1.01,4,7,2,3,1
10008465,10,1940,1.01,5,7,2,3,1
10008944,10,1940,1.01,5,7,2,3,1
10008832,10,1940,1.01,5,7,2,3,1
10008583,10,1940,1.01,5,7,2,3,1
10008570,1,1940,1.0,3,5,3,3,1
9830775,10,1940,1.29,4,1,3,3,1
10042069,3,1940,1.01,4,4,3,3,1
10042550,10,1940,1.0,4,5,3,3,1
10041766,3,1940,1.01,3,4,3,3,1
9891850,10,1940,1.06,5,3,4,2,1
9889400,10,1940,1.19,4,2,5,3,1
9890902,10,1940,1.18,5,2,5,3,1
9887753,10,1940,1.06,5,3,4,2,1
9889017,10,1940,1.06,5,3,4,2,1
9889988,10,1940,1.19,4,2,5,3,1
9999100,10,1940,1.18,4,2,5,3,1
9790502,10,1940,0.91,5,4,5,3,1
10055022,10,1940,1.23,5,2,4,3,1
9287351,10,1940,1.21,5,1,4,3,1
9287194,10,1940,1.09,5,2,2,3,1
10001242,10,1940,1.06,4,2,4,3,1
9287950,10,1940,1.09,5,2,2,3,1
9264939,10,1940,1.06,5,2,4,3,1
9287066,10,1940,1.06,5,2,4,3,1
10060637,8,1940,1.38,4,1,4,3,1
10083079,10,1940,1.12,5,5,2,3,1
10031471,10,1940,1.0,5,5,3,3,1
9038611,10,1940,1.2,4,2,4,3,1
9956063,10,1940,1.16,5,3,3,2,1
9956165,10,1940,1.16,5,3,3,2,1
8143199,10,1940,1.02,5,7,1,3,1
9293722,10,1940,1.02,4,7,1,3,1
9712661,10,1940,1.23,4,2,4,3,1
10009114,2,1940,1.0,3,5,3,3,1
10008558,10,1940,1.01,5,7,2,3,1
10008923,10,1940,1.01,5,7,2,3,1
10008733,10,1940,1.01,5,7,2,3,1
10009036,3,1940,1.01,3,7,2,3,1
10022230,10,1940,1.2,4,2,4,3,1
10034307,10,1940,1.0,4,5,3,3,1
10042004,10,1940,1.0,4,5,3,3,1
10034024,10,1940,1.0,4,5,3,3,1
9712860,3,1940,1.03,4,3,2,3,1
9696244,3,1940,1.03,4,3,2,3,1
9886851,10,1940,1.18,4,2,5,3,1
10076726,6,1940,1.05,5,5,2,3,1
10054959,10,1940,1.23,4,2,4,3,1
9700726,10,1940,1.09,5,2,2,3,1
9288186,10,1940,1.09,5,2,2,3,1
9274922,10,1940,1.02,5,2,6,3,1
10001263,10,1940,1.06,5,2,4,3,1
9287039,10,1940,1.09,5,2,2,3,1
10067499,8,1940,1.05,5,4,3,3,1
10001025,10,1940,1.06,5,2,4,3,1
9288069,10,1940,1.09,5,2,2,3,1
9700548,10,1940,1.21,5,1,4,3,1
9287231,10,1940,1.21,4,1,4,3,1
9633625,10,1940,1.09,4,2,2,3,1
9956255,10,1940,1.16,4,3,3,2,1
9873070,6,1940,1.01,4,5,1,3,1
9477659,10,1940,1.33,4,1,3,3,1
9293819,10,1940,0.92,4,6,4,3,1
9934823,3,1940,1.0,4,3,4,3,1
10041935,10,1940,1.14,5,5,2,3,1
10033603,8,1940,1.03,5,4,3,3,1
10033427,3,1940,1.01,3,5,3,3,1
9887154,10,1940,1.18,4,2,5,3,1
9891659,10,1940,1.18,5,2,5,3,1
10076700,8,1940,0.93,4,5,5,3,1
9790721,10,1940,1.14,4,3,3,4,1
10055261,10,1940,1.23,4,2,4,3,1
8832996,10,1940,1.16,5,3,3,3,1
9287599,10,1940,1.09,4,2,2,3,1
10001103,10,1940,1.06,5,2,4,3,1
9700621,10,1940,1.09,4,2,2,3,1
10000543,10,1940,1.06,5,2,4,3,1
9287974,10,1940,1.21,5,1,4,3,1
9993296,10,1940,1.09,5,2,5,3,1
9288516,10,1940,1.09,5,2,2,3,1
9700906,10,1940,1.21,5,1,4,3,1
9993253,10,1940,1.09,4,2,5,3,1
9622591,10,1940,1.29,3,1,2,3,1
9807502,10,1940,1.06,4,2,4,3,1
9966802,10,1940,1.11,4,3,3,3,1
9707457,8,1940,1.02,5,3,3,3,1
10072201,10,1940,1.22,5,2,4,3,1
9956295,10,1940,1.16,5,3,3,2,1
10051023,10,1940,1.02,5,7,1,3,1
9499325,10,1940,1.13,4,4,2,4,1
10022205,10,1940,1.2,4,2,4,3,1
9934920,10,1940,1.22,5,1,3,3,1
9999106,10,1940,1.18,4,2,5,3,1
9262999,10,1940,1.09,5,2,2,3,1
9288523,10,1940,1.21,4,1,4,3,1
9287254,10,1940,1.09,4,2,2,3,1
9822863,10,1940,1.26,4,1,3,3,1
9287192,10,1940,1.06,4,2,4,3,1
9700688,10,1940,1.09,4,2,2,3,1
9286720,10,1940,1.09,5,2,2,3,1
9272087,10,1940,1.09,5,2,2,3,1
9286966,10,1940,1.06,4,2,4,3,1
9287271,10,1940,1.21,5,1,4,3,1
9264165,10,1940,1.09,4,2,5,3,1
10076292,3,1940,1.5,3,1,2,3,1
9707481,10,1940,1.17,5,4,2,3,1
9956303,10,1940,1.16,5,3,3,2,1
9956230,10,1940,1.16,5,3,3,2,1
9956328,10,1940,1.16,4,3,3,2,1
9873056,10,1940,1.0,4,6,1,3,1
9828057,6,1940,1.05,5,3,4,3,1
10051144,10,1940,1.02,5,7,1,3,1
9292838,10,1940,1.07,4,6,1,3,1
10026101,10,1940,1.31,4,3,1,3,1
9712549,10,1940,1.03,4,2,6,3,1
10008773,10,1940,1.01,4,7,2,3,1
10008760,10,1940,1.01,3,7,2,3,1
10032577,10,1940,1.0,4,5,3,3,1
10042148,10,1940,1.0,4,5,3,3,1
9879299,3,1940,1.37,3,1,3,3,1
9887210,10,1940,1.19,4,2,5,3,1
10075521,7,1940,1.0,5,5,3,3,1
9937167,10,1940,0.91,4,4,5,3,1
9790740,10,1940,1.14,4,3,3,4,1
9287018,10,1940,1.09,5,2,2,3,1
9263397,10,1940,1.02,4,2,6,3,1
9633879,10,1940,1.09,4,2,2,3,1
9288405,10,1940,1.21,5,1,4,3,1
9286712,10,1940,1.09,5,2,2,3,1
9856462,3,1940,1.05,4,4,3,3,1
10001207,10,1940,1.06,4,2,4,3,1
10043091,7,1940,1.05,5,4,3,3,1
9417968,10,1940,1.16,4,2,5,3,1
10083165,6,1940,1.03,5,4,3,3,1
10076333,10,1940,1.12,5,5,2,3,1
10072141,10,1940,1.22,5,2,4,3,1
9956129,6,1940,1.18,4,2,4,3,1
9956200,10,1940,1.16,4,3,3,2,1
10008485,9,1950,1.14,3,6,2,3,1
9500069,2,1950,1.01,3,5,3,3,1
10042287,2,1950,1.03,5,2,2,3,1
10041878,10,1950,1.01,4,4,3,3,1
9696336,7,1950,1.0,4,3,3,3,1
10075585,10,1950,1.27,5,2,3,3,1
10055347,10,1950,1.37,4,1,4,3,1
10075620,10,1950,1.3,4,2,2,3,1
10055319,10,1950,1.37,5,1,4,3,1
10013723,10,1950,1.29,5,3,2,3,1
9264241,10,1950,1.22,4,1,4,3,1
9288399,10,1950,1.14,4,1,6,3,1
9272307,10,1950,1.1,4,2,3,3,1
9287054,10,1950,1.1,5,2,3,3,1
9038575,10,1950,1.21,4,2,4,3,1
9038947,10,1950,1.21,4,2,4,3,1
9985493,9,1950,1.06,4,4,2,3,1
10026199,10,1950,1.13,4,5,1,3,1
9756568,10,1950,1.03,5,7,1,3,1
9293750,10,1950,1.08,5,6,1,3,1
9293245,10,1950,1.09,4,7,1,3,1
9500437,2,1950,1.01,3,5,3,3,1
10033159,3,1950,1.18,4,5,2,3,1
10042570,7,1950,0.92,4,6,3,3,1
9887811,10,1950,1.2,5,2,5,2,1
9891157,10,1950,1.2,5,2,5,2,1
9856300,10,1950,1.19,5,4,2,3,1
9263848,10,1950,1.22,5,1,4,3,1
9273384,10,1950,1.1,5,2,3,3,1
10019210,7,1950,0.9,3,6,5,3,1
9756678,10,1950,1.03,5,7,1,3,1
9477671,10,1950,1.19,3,4,1,3,1
9292894,10,1950,1.09,4,7,1,3,1
10015592,10,1950,1.08,4,2,1,3,1
10008620,10,1950,1.11,5,6,2,3,1
10008633,10,1950,1.11,5,6,2,3,1
10068830,6,1950,1.0,3,5,2,3,1
10041853,10,1950,1.01,5,4,3,3,1
10041873,10,1950,1.15,5,3,3,3,1
10032194,10,1950,1.01,5,4,3,3,1
10042439,10,1950,1.01,5,4,3,3,1
9963619,7,1950,0.96,3,5,4,4,1
10029463,10,1950,1.28,4,2,3,3,1
10013783,10,1950,1.29,5,3,2,3,1
9937864,10,1950,1.3,5,1,2,3,1
9286723,10,1950,1.1,4,2,3,3,1
9287325,10,1950,1.1,5,2,3,3,1
10076520,10,1950,1.0,4,5,3,3,1
9038838,10,1950,1.21,4,2,4,3,1
9038844,10,1950,1.21,4,2,4,3,1
9902653,7,1950,1.02,4,5,2,3,1
9735231,10,1950,1.0,3,5,2,3,1
9524478,10,1950,1.13,5,4,1,3,1
10025862,10,1950,1.0,4,5,3,3,1
9993287,10,1950,1.0,4,5,3,3,1
10025792,10,1950,1.0,4,5,3,3,1
10015415,10,1950,1.08,4,2,1,3,1
10058463,10,1950,1.43,4,2,1,3,1
10008469,10,1950,1.11,5,6,2,3,1
9934728,10,1950,1.18,4,1,4,3,1
9500132,1,1950,1.01,3,5,3,3,1
9500067,2,1950,1.01,3,5,3,3,1
9935194,10,1950,1.0,3,5,2,3,1
10068811,7,1950,1.0,3,5,2,3,1
10068871,6,1950,1.0,3,5,2,3,1
10032327,10,1950,1.01,4,4,3,3,1
10032333,10,1950,1.15,5,3,3,3,1
10077168,3,1950,1.0,3,5,3,3,1
9999627,10,1950,1.2,5,2,5,3,1
9891657,10,1950,1.05,5,2,6,2,1
9890319,10,1950,1.2,5,2,5,2,1
9803592,7,1950,0.97,4,4,5,3,1
10055384,10,1950,1.24,4,2,4,3,1
10030227,10,1950,1.37,5,1,4,3,1
9287059,10,1950,1.1,5,2,3,3,1
9287344,10,1950,1.1,4,2,3,3,1
9288200,10,1950,1.1,4,2,3,3,1
9266192,10,1950,1.1,4,2,3,3,1
10042916,10,1950,1.18,4,4,2,3,1
9917211,7,1950,0.96,4,5,4,4,1
9985381,8,1950,1.11,4,3,4,3,1
10051121,10,1950,1.03,4,7,1,3,1
9712515,10,1950,1.28,4,2,3,3,1
9692211,10,1950,0.91,4,4,5,3,1
9852915,10,1950,1.03,3,3,4,3,1
9935200,6,1950,1.0,4,5,2,3,1
10041863,10,1950,1.05,5,3,4,3,1
10042035,10,1950,1.01,4,4,3,3,1
10041887,10,1950,1.01,5,4,3,3,1
8512275,10,1950,1.18,5,2,5,2,1
10068092,2,1950,1.01,5,7,2,3,1
10066530,7,1950,1.05,4,4,3,3,1
9409151,10,1950,1.18,4,2,5,3,1
9959980,9,1950,1.03,3,7,2,3,1
9822750,10,1950,1.22,4,1,4,3,1
9911147,10,1950,1.1,5,2,3,3,1
9937845,10,1950,1.3,5,1,2,3,1
9822897,10,1950,1.27,4,1,3,3,1
10082771,10,1950,1.18,5,2,5,3,1
9753293,10,1950,0.93,4,6,4,3,1
9038712,10,1950,1.21,4,2,4,3,1
10060139,4,1960,1.55,3,1,1,3,1
10059601,3,1960,1.6,4,1,1,3,1
9856781,8,1960,0.92,4,5,4,3,1
9934755,10,1960,1.21,4,1,5,3,1
10008975,10,1960,1.02,5,7,2,3,1
10008507,10,1960,1.02,5,7,2,3,1
10041957,6,1960,1.01,5,7,2,3,1
9888923,10,1960,1.19,5,2,5,3,1
9891416,10,1960,1.07,5,3,4,2,1
9891406,10,1960,1.2,4,2,5,3,1
9890789,10,1960,1.19,5,2,5,3,1
9889368,10,1960,1.19,5,2,5,3,1
10088985,10,1960,1.01,5,7,2,3,1
10075917,10,1960,1.01,5,5,3,3,1
9287992,10,1960,1.1,4,2,2,3,1
9287960,10,1960,1.07,5,2,4,3,1
10000510,10,1960,1.07,5,2,4,3,1
9263827,10,1960,1.1,4,2,5,3,1
9272509,10,1960,1.11,5,2,3,3,1
9735002,10,1960,0.9,4,5,5,3,1
10091306,10,1960,1.25,5,2,4,3,1
9956155,10,1960,1.07,5,4,3,2,1
9956338,10,1960,1.17,5,3,3,2,1
9749554,10,1960,1.4,5,2,1,3,1
9293329,10,1960,1.14,4,5,1,3,1
10071101,8,1960,1.05,4,4,3,4,1
10059730,10,1960,1.31,4,1,3,3,1
10058846,6,1960,1.32,4,2,1,3,1
9712262,10,1960,1.19,4,2,5,3,1
10041183,6,1960,1.0,4,7,2,3,1
10031470,7,1960,1.04,4,4,3,3,1
10030950,10,1960,1.01,5,5,3,3,1
10034195,10,1960,1.01,4,5,3,4,1
9942756,8,1960,1.09,4,2,4,4,1
9886897,10,1960,1.2,4,2,5,3,1
9998583,10,1960,1.19,4,2,5,3,1
10088977,10,1960,1.01,5,7,2,3,1
9946334,6,1960,1.01,4,7,2,3,1
9272622,10,1960,1.07,4,2,4,3,1
9911476,10,1960,1.1,4,2,2,3,1
10000676,10,1960,1.07,5,2,4,3,1
9263915,10,1960,1.07,4,2,4,3,1
10000741,10,1960,1.07,5,2,4,3,1
9910811,10,1960,1.1,5,2,2,3,1
10001270,10,1960,1.07,5,2,4,3,1
9287382,10,1960,1.1,4,2,2,3,1
9274812,10,1960,1.07,4,2,4,3,1
9885669,9,1960,1.0,4,5,3,4,1
10057941,10,1960,1.3,4,2,2,3,1
10091316,5,1960,0.75,4,7,4,4,1
9956250,10,1960,1.17,5,3,3,2,1
9956298,10,1960,1.07,4,3,4,2,1
9991476,10,1960,1.0,3,5,2,4,1
9712333,10,1960,1.19,4,2,5,3,1
10009059,10,1960,1.02,5,7,2,3,1
10008801,10,1960,1.02,5,7,2,3,1
9934727,10,1960,1.06,4,2,5,3,1
10008823,10,1960,1.02,5,7,2,3,1
10033805,3,1960,1.02,4,5,3,3,1
10043497,9,1960,1.09,3,2,4,4,1
9891090,10,1960,1.21,4,2,5,2,1
9889534,10,1960,1.21,4,2,5,2,1
9888567,10,1960,1.19,4,2,5,3,1
9999281,10,1960,1.19,4,2,5,3,1
9891666,10,1960,1.21,4,2,5,2,1
9890684,10,1960,1.2,4,2,5,3,1
9887549,10,1960,1.21,5,2,5,2,1
10030552,10,1960,1.31,4,2,2,3,1
10081724,10,1960,0.93,5,7,3,4,1
9963711,6,1960,1.14,2,6,2,3,1
9287201,10,1960,1.07,4,2,4,3,1
9265916,10,1960,1.11,5,2,3,3,1
10000910,10,1960,1.07,5,2,4,3,1
10000846,10,1960,1.1,4,2,2,3,1
9911052,10,1960,1.11,4,2,3,3,1
9535663,10,1960,1.11,4,2,3,3,1
10000779,10,1960,1.07,5,2,4,3,1
9265920,10,1960,1.07,5,2,4,3,1
9883012,10,1960,1.1,4,2,2,3,1
9937867,10,1960,1.23,4,1,4,3,1
10050905,10,1960,0.91,3,5,5,3,1
9309720,3,1960,1.01,4,7,2,4,1
10044683,10,1960,1.04,4,2,1,3,1
9712482,10,1960,1.19,4,2,5,3,1
